X,Y,Name,Type,Location,ESRI_OID
-84.233140361950419,34.046812914954856,EVENT MEDICAL LLC,TEMPORARY HELP SERVICES,4380 PINEWALK DRIVE,2337
-84.232591086992755,34.055014785089291,DREAM UPHOLSTERY,REUPHOLSTERY AND FURNITURE REPAIR,4390 KIMBALL BRIDGE ROAD A,3359
-84.232550270895516,34.055059911981601,"SALLY'S GLUTEN FREE BAKERY, LLC",LIMITED-SERVICE RESTAURANTS,4390 KIMBALL BRIDGE ROAD B,2338
-84.23243199545503,34.05520292159796,HAIR & NAIL 4 ALL,BEAUTY SALONS,4390 KIMBALL BRIDGE ROAD E,3360
-84.232395346950767,34.05524735196559,KIMBALL CLEANERS,DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED),4390 KIMBALL BRIDGE ROAD F,3361
-84.23095940712625,34.057055240802057,ENGIMA FIREWORKS INC.,ALL OTHER GENERAL MERCHANDISE STORES,4398 KIMBALL BRIDGE ROAD,2339
-84.23095940712625,34.057055240802057,ILEANA DOMINICAN SALON,BEAUTY SALONS,4398 KIMBALL BRIDGE ROAD,2340
-84.295957730088958,34.075410574480841,"PRIVATE THEATERS, INC.",ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,44 MILTON AVENUE,3362
-84.295957730088958,34.075410574480841,GREEN TRICYCLE STUDIOS,MOTION PICTURE AND VIDEO PRODUCTION,44 MILTON AVENUE,3363
-84.295957730088958,34.075410574480841,ACOLYTE ADVISORS LLC,INVESTMENT ADVICE,44 MILTON AVENUE,3364
-84.295957730088958,34.075410574480841,FLOOD STUDENT MISSIONS,ALL OTHER PERSONAL SERVICES,44 MILTON AVENUE,3365
-84.295957730088958,34.075410574480841,ISO METRIX USA INC.,CUSTOM COMPUTER PROGRAMMING SERVICES,44 MILTON AVENUE,3366
-84.295957730088958,34.075410574480841,ACQUIRETEK LLC,COMPUTER SYSTEMS DESIGN SERVICES,44 MILTON AVENUE,3367
-84.295957730088958,34.075410574480841,JJ SOCIAL LIGHT,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,44 MILTON AVENUE,3368
-84.295957730088958,34.075410574480841,CLICKMEDIA,MARKETING CONSULTING SERVICES,44 MILTON AVENUE,3369
-84.295957730088958,34.075410574480841,360 CONTENT PRO LLC,ADVERTISING AGENCIES,44 MILTON AVENUE,3370
-84.295957730088958,34.075410574480841,VALOR COFFEE LLC,SNACK AND NONALCOHOLIC BEVERAGE BARS,44 MILTON AVENUE,3371
-84.295957730088958,34.075410574480841,SWORD AND THE SCRIPT MEDIA LLC,PUBLIC RELATIONS AGENCIES,44 MILTON AVENUE,3372
-84.295957730088958,34.075410574480841,"MULLIGAN ADVERTISING, INC.",MEDIA BUYING AGENCIES,44 MILTON AVENUE,3373
-84.295957730088958,34.075410574480841,PRESENCE PORTFOLIO SALES INC.,MEDIA REPRESENTATIVES,44 MILTON AVENUE,3374
-84.295957730088958,34.075410574480841,CADY STUDIOS LLC,"PHOTOGRAPHY STUDIOS, PORTRAIT",44 MILTON AVENUE,3375
-84.295957730088958,34.075410574480841,ASSOCIATED PROFESSIONAL CONSULTANTS INC.,EMPLOYMENT PLACEMENT AGENCIES,44 MILTON AVENUE,3376
-84.342417663861411,34.083738496211033,THE LAKE BURTON TRADING POST LLC,ELECTRONIC SHOPPING,440 CRABAPPLE CRESCENT COURT,2341
-84.231799541470608,34.075783973806395,TECHQUIDITY LLC,COMPUTER AND SOFTWARE STORES,440 RED JACKET WAY,3377
-84.244051987813378,34.059693035586861,VESTA CORPORATION,CUSTOM COMPUTER PROGRAMMING SERVICES,4400 ALEXANDER DRIVE,3378
-84.264296815222906,34.059543684888311,TAYLOR MORRISON HOME FUNDING,REAL ESTATE CREDIT,4400 NORTH POINT PARKWAY,2342
-84.264296815222906,34.059543684888311,APG ONE POINT ROYAL LLC,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES),4400 NORTH POINT PARKWAY,2343
-84.264296815222906,34.059543684888311,THREEWILL,CUSTOM COMPUTER PROGRAMMING SERVICES,4400 NORTH POINT PARKWAY,2344
-84.264296815222906,34.059543684888311,FAITHBRIDGE FOSTER CARE INC.,CHILD AND YOUTH SERVICES,4400 NORTH POINT PARKWAY,2345
-84.26381236627185,34.059308184368334,SAFETY QUICK LIGHTING & FANS CORP.,MARKETING CONSULTING SERVICES,4400 NORTH POINT PARKWAY 154,3379
-84.264290347623458,34.059701178266096,CABOT CORPORATION,OFFICE ADMINISTRATIVE SERVICES,4400 NORTH POINT PARKWAY 200,2346
-84.264295782422138,34.059186188270317,"ADISSEO USA, INC.",FARM SUPPLIES MERCHANT WHOLESALERS,4400 NORTH POINT PARKWAY 275,3380
-84.264296815222906,34.059543684888311,TAYLOR MORRISON OF GEORGIA LLC,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,4400 NORTH POINT PARKWAY 295,2347
-84.231223838990431,34.041531642204575,LINDA BRILL,FINE ARTS SCHOOLS,4410 PINEHOLLOW COURT,2348
-84.245250298090724,34.058732814346328,IMAGING SCIENCES INTERNATIONAL,DENTAL EQUIPMENT AND SUPPLIES MANUFACTURING,4425 ALEXANDER DRIVE 100,3381
-84.233073162293408,34.066393637944579,DOOR 2 DOOR SHREDDING INC.,ALL OTHER SUPPORT SERVICES,4430 MAY APPLE DRIVE,2349
-84.231368342483805,34.057785948549466,PIEDMONT LUBE CENTERS,AUTOMOTIVE OIL CHANGE AND LUBRICATION SHOPS,4435 STATE BRIDGE WAY,2350
-84.229447140575289,34.070729344147679,THE CANNERY,ALL OTHER HOME FURNISHINGS STORES,4440 WEBB BRIDGE ROAD,2351
-84.323744195743458,34.037956088072342,GLOBAL FORECLOSURES CLEANOUT & MAINTENAN,RESIDENTIAL REMODELERS,445 ROYAL CREEK DRIVE,3382
-84.230704276123689,34.041613276582652,KLAM,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES),4465 PINEHOLLOW COURT,2352
-84.230295637814976,34.057801404954574,PARK PLACE INTERIORS,FURNITURE STORES,4465 STATE BRIDGE WAY,2353
-84.296732950539209,34.074589157240538,PRITI S. BLOOR DDS PC,OFFICES OF DENTISTS,45 ROSWELL STREET,3383
-84.296847601624449,34.074577108447414,PRITI S. BLOOR DDS PC,OFFICES OF DENTISTS,45 ROSWELL STREET,3384
-84.296732950539209,34.074589157240538,MADE KITCHEN & COCKTAILS,FULL-SERVICE RESTAURANTS,45 ROSWELL STREET,3385
-84.296847601624449,34.074577108447414,MADE KITCHEN & COCKTAILS,FULL-SERVICE RESTAURANTS,45 ROSWELL STREET,3386
-84.28891647288745,34.040850710914462,"SIUPREM, INC.",CONSUMER LENDING,4500 MANSELL ROAD,2354
-84.296399049390274,34.048063173655109,AMC THEATRES NORTH POINT 12,MOTION PICTURE THEATERS (EXCEPT DRIVE-INS),4500 NORTH POINT CIRCLE,2355
-84.266527558477748,34.058232139342522,SUNRISE DETOX ALPHARETTA LLC,RESIDENTIAL MENTAL HEALTH AND SUBSTANCE ABUSE FACILITIES,4500 NORTH POINT PARKWAY,2356
-84.234070431630414,34.064948392076843,"KOOLEATH SOLUTIONS, INC.",OTHER SPECIALIZED DESIGN SERVICES,4501 MAY APPLE DRIVE,3387
-84.267172801195912,34.060071003770375,TOTAL SYSTEM SERVICES,"FINANCIAL TRANSACTIONS PROCESSING, RESERVE, AND CLEARINGHOUSE ACTIVITIES",4501 NORTH POINT PARKWAY,3388
-84.267416654361185,34.060137002313247,RAYVION,TELECOMMUNICATIONS RESELLERS,4501 NORTH POINT PARKWAY 125,3389
-84.267022977050487,34.060168035981896,CVR ASSOCIATES INC.,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,4501 NORTH POINT PARKWAY 206,3390
-84.267172801195912,34.060071003770375,RENEW FINANCIAL GROUP LLC,CONSUMER LENDING,4501 NORTH POINT PARKWAY 300,3391
-84.26724054691833,34.057463970145399,RP RAINMAKER MULTIFAMILY LLC,OTHER COMPUTER RELATED SERVICES,4550 NORTH POINT PARKWAY,3392
-84.267392386812119,34.057453406945761,"FLINT HILLS RESOURCES, LP",PETROLEUM AND PETROLEUM PRODUCTS MERCHANT WHOLESALERS (EXCEPT BULK STATIONS AND TERMINALS),4550 NORTH POINT PARKWAY 100,3393
-84.267371953741218,34.057267967368681,AFFILIATED ENGINEERS INC.,ENGINEERING SERVICES,4550 NORTH POINT PARKWAY 130,2357
-84.267030440758688,34.057468568791521,"PRIMEHEALTH STAFFING, LLC",TEMPORARY HELP SERVICES,4550 NORTH POINT PARKWAY 160,2358
-84.267030440758688,34.057468568791521,"PRIMEHEALTH LOCUMS, LLC",TEMPORARY HELP SERVICES,4550 NORTH POINT PARKWAY 160,2359
-84.267174812658624,34.05759660064286,GOODCENTS SOLUTIONS,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,4550 NORTH POINT PARKWAY 180,2360
-84.267174812658624,34.05759660064286,ZNALYTICS LLC,CUSTOM COMPUTER PROGRAMMING SERVICES,4550 NORTH POINT PARKWAY 180,2361
-84.26724054691833,34.057463970145399,"STONEBRANCH, INC",SOFTWARE PUBLISHERS,4550 NORTH POINT PARKWAY 200,3394
-84.267174812658624,34.05759660064286,MEDTECH EXCHANGE INC.,CUSTOM COMPUTER PROGRAMMING SERVICES,4550 NORTH POINT PARKWAY 390,3395
-84.267081564807896,34.057546936685704,THE RAINMAKER GROUP HOLDINGS INC.,CUSTOM COMPUTER PROGRAMMING SERVICES,4550 NORTH POINT PARKWAY 400,2362
-84.267081564807896,34.057546936685704,"THE RAINMAKER GROUP LAS VEGAS, LLC",CUSTOM COMPUTER PROGRAMMING SERVICES,4550 NORTH POINT PARKWAY 400,2363
-84.267081564807896,34.057546936685704,"THE RAINMAKER GROUP VENTURES, LLC",CUSTOM COMPUTER PROGRAMMING SERVICES,4550 NORTH POINT PARKWAY 400,2396
-84.267081564807896,34.057546936685704,THE RAINMAKER GROUP REVCASTER LLC,CUSTOM COMPUTER PROGRAMMING SERVICES,4550 NORTH POINT PARKWAY 400,2397
-84.288036624624752,34.039490510054371,ALLUSIONS DESIGN AND CONSTRUCTION,RESIDENTIAL REMODELERS,4555 MANSELL ROAD,2398
-84.288036624624752,34.039490510054371,RGA ENTERPRISE SERVICES COMPANY,OFFICES OF OTHER HOLDING COMPANIES,4555 MANSELL ROAD,2399
-84.288036624624752,34.039490510054371,THE ORIGINAL GEORGIA FAMILY COMPANY,OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS,4555 MANSELL ROAD,2400
-84.288036624624752,34.039490510054371,THE CREVALLE GROUP LLC,OTHER COMPUTER RELATED SERVICES,4555 MANSELL ROAD,2401
-84.288121090588717,34.039472897446551,TRISTAR RISK ENTERPRISE MANAGEMENT INC.,THIRD PARTY ADMINISTRATION OF INSURANCE AND PENSION FUNDS,4555 MANSELL ROAD 110,3396
-84.288036624624752,34.039490510054371,"MEDIA FRENZY GLOBAL, LLC",MARKETING CONSULTING SERVICES,4555 MANSELL ROAD 200,2402
-84.288036624624752,34.039490510054371,PROVARE TECHNOLOGY INC.,OTHER COMPUTER RELATED SERVICES,4555 MANSELL ROAD 210,3397
-84.287970496756515,34.03929138419754,DISTRIBUTOR DATA SOLUTIONS,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",4555 MANSELL ROAD 215,3398
-84.288036624624752,34.039490510054371,APPLIED RESOURCE GROUP,HUMAN RESOURCES CONSULTING SERVICES,4555 MANSELL ROAD 230,3399
-84.288036624624752,34.039490510054371,STREAM HEALTH INC.,"MEDICAL, DENTAL, AND HOSPITAL EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS",4555 MANSELL ROAD 300,3400
-84.288036624624752,34.039490510054371,"CARE MED TRANSPORTATION, LLC",SPECIAL NEEDS TRANSPORTATION,4555 MANSELL ROAD 300,3401
-84.288036624624752,34.039490510054371,SOUNDCHOICE MORTGAGE LLC,MORTGAGE AND NONMORTGAGE LOAN BROKERS,4555 MANSELL ROAD 300,3402
-84.288036624624752,34.039490510054371,HR COMPANIES LLC,TEMPORARY HELP SERVICES,4555 MANSELL ROAD 300,3403
-84.288036624624752,34.039490510054371,ATLANTA VEGGIE SPOT,CATERERS,4555 MANSELL ROAD 300,3404
-84.288036624624752,34.039490510054371,REGUS MANAGEMENT GROUP LLC,OTHER ACTIVITIES RELATED TO REAL ESTATE,4555 MANSELL ROAD 300,3405
-84.288036624624752,34.039490510054371,WISSEN INFOTECH INC.,CUSTOM COMPUTER PROGRAMMING SERVICES,4555 MANSELL ROAD 300,3406
-84.225599869988343,34.063487361785555,P & P COMMERCIAL CLEANING LLC,JANITORIAL SERVICES,4575 WEBB BRIDGE ROAD,3407
-84.284215055470099,34.037680741177041,GLASSER AND SCHAEFFER P.C.,OFFICES OF LAWYERS,460 SUMMERFIELD DRIVE,3408
-84.242834062790692,34.05960164700803,SURPLUS SOLUTIONS,OFFICES OF REAL ESTATE AGENTS AND BROKERS,4600 ALEXANDER DRIVE,2403
-84.242834062790692,34.05960164700803,"BROOKSIDE ACADEMY, INC.",CHILD DAY CARE SERVICES,4600 ALEXANDER DRIVE,2404
-84.283614459392226,34.061934912887658,TRADE TILE LLC,FLOORING CONTRACTORS,46014 GARDNER DRIVE,2405
-84.226104534699971,34.061066168030948,FLAVOR JUICERY LLC,LIMITED-SERVICE RESTAURANTS,4620 KIMBALL BRIDGE ROAD 2,3409
-84.226091168311086,34.06112602984107,BLUSH NAIL BOUTIQUE LLC,NAIL SALONS,4620 KIMBALL BRIDGE ROAD 3,3410
-84.226087548569581,34.061179800151976,"IN THE GLOW, LLC",BEAUTY SALONS,4620 KIMBALL BRIDGE ROAD 4A,2406
-84.226074222500259,34.06129748865726,JUST ABOUT ME FITNESS INC.,FITNESS AND RECREATIONAL SPORTS CENTERS,4620 KIMBALL BRIDGE ROAD 5,2407
-84.226067001755268,34.061430391623034,ECO SMART CLEANER,DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED),4620 KIMBALL BRIDGE ROAD 7,2408
-84.24377981975573,34.058293813627905,K & C BUILDING MAINTENANCE,JANITORIAL SERVICES,4625 ALEXANDER DRIVE 130,3411
-84.243876108621194,34.058276577461015,"SILICUS TECHNOLOGIES, LLC",CUSTOM COMPUTER PROGRAMMING SERVICES,4625 ALEXANDER DRIVE 135,2409
-84.243534413830517,34.058225264443593,MCGOWAN EXCESS & CASUALTY,INSURANCE AGENCIES AND BROKERAGES,4625 ALEXANDER DRIVE 155,2410
-84.243353302523388,34.058259729013884,"A.R.C. RECRUITING SOLUTIONS, INC.",EXECUTIVE SEARCH SERVICES,4625 ALEXANDER DRIVE 160,3412
-84.243252431490845,34.058280784153204,"HOMESOUTH RESIDENTIAL, INC.",LESSORS OF OTHER REAL ESTATE PROPERTY,4625 ALEXANDER DRIVE 165,2411
-84.243104362072117,34.0584057190312,WBC GEORGIA LLC,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),4625 ALEXANDER DRIVE 200,2412
-84.243462575698146,34.058339893509284,RIGHT AT HOME,HOME HEALTH CARE SERVICES,4625 ALEXANDER DRIVE 210,2413
-84.243079916725307,34.058312698612944,VUESOL TECHNOLOGIES INC.,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,4625 ALEXANDER DRIVE 245,2414
-84.22452492700252,34.063573266885264,OPEN ARMS LUTHERAN CHILD DEVELOPMENT CTR,CHILD DAY CARE SERVICES,4655 WEBB BRIDGE ROAD,3413
-84.223348783560454,34.063688997658176,ABC EDUCATION,CHILD DAY CARE SERVICES,4665 WEBB BRIDGE ROAD,3414
-84.296221320675926,34.062960079606675,AMERICA FIRST CLEANING SERVICES LLC,JANITORIAL SERVICES,467 MICHAEL DRIVE,3415
-84.22341020954282,34.066635968028159,ELENA GRACE,OTHER DIRECT SELLING ESTABLISHMENTS,4675 LAKEWAY PLACE,3416
-84.29762285616772,34.062739713721832,LESLIE CARPENTER,CHILD DAY CARE SERVICES,469 KAREN DRIVE,2415
-84.276857856044401,34.035519363872858,WALTER COHEN & ASSOCIATES,ENGINEERING SERVICES,470 KEARNY STREET,3417
-84.342825595815455,34.085316560281505,SPARTAN SECURITY SYSTEMS,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),470 SHERMAN OAKS WAY,2416
-84.268593124079985,34.055912825905189,COMCAST,CABLE AND OTHER SUBSCRIPTION PROGRAMMING,4700 NORTH POINT PARKWAY,2417
-84.283848800297008,34.061383620920743,M2 DATA SOLUTIONS LLC,CUSTOM COMPUTER PROGRAMMING SERVICES,47038 GARDNER DRIVE,2418
-84.223488169739866,34.064868285100751,LEGRAND BONSAI,NURSERY AND TREE PRODUCTION,4727 LAKEWAY PLACE,3418
-84.223488169739866,34.064868285100751,ANGELIC WHIMSEY,"INDEPENDENT ARTISTS, WRITERS, AND PERFORMERS",4727 LAKEWAY PLACE,3419
-84.222298122578849,34.065212744862805,YJEY LLC,AUTOMOBILE AND OTHER MOTOR VEHICLE MERCHANT WHOLESALERS,4746 LAKEWAY PLACE,2419
-84.221565298228313,34.065161110873113,"TJ & KJ PROPERTIES, LLC",NEW SINGLE-FAMILY HOUSING CONSTRUCTION (EXCEPT OPERATIVE BUILDERS),4762 LAKEWAY PLACE,2420
-84.220959334200799,34.064628091902776,LESSON DE FRANCAIS,LANGUAGE SCHOOLS,4772 WEBB BRIDGE ROAD,3420
-84.296271834979649,34.07408072892791,"SOLOMON LEASING COMPANY, LLC",PASSENGER CAR LEASING,48 OLD ROSWELL STREET,2421
-84.296271834979649,34.07408072892791,"SPEAK LIFE MANAGEMENT, LLC",OFFICE ADMINISTRATIVE SERVICES,48 OLD ROSWELL STREET,2422
-84.296271834979649,34.07408072892791,TRINITY CARE AT HOME,HOME HEALTH CARE SERVICES,48 OLD ROSWELL STREET,2423
-84.295822562273344,34.087558196561403,ALPHA FAMILY MEDICINE INC.,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),480 NORTH MAIN STREET,3421
-84.295822562273344,34.087558196561403,"CAPSTONE CHIROPRACTIC OF GA, PC",OFFICES OF CHIROPRACTORS,480 NORTH MAIN STREET,3422
-84.295872829201173,34.087430281284568,CAPITAL CITY VIEW HOMES LLC,NEW SINGLE-FAMILY HOUSING CONSTRUCTION (EXCEPT OPERATIVE BUILDERS),480 NORTH MAIN STREET 212,3423
-84.295872829201173,34.087430281284568,ALLASSEA CORPORATION,FURNITURE MERCHANT WHOLESALERS,480 NORTH MAIN STREET 212,3424
-84.295872829201173,34.087430281284568,CREATIVE LABS OF ALPHARETTA,EDUCATIONAL SUPPORT SERVICES,480 NORTH MAIN STREET 212,3425
-84.295753594215242,34.0874552152533,LESTER MOSLEY AGENCY LLC,DIRECT PROPERTY AND CASUALTY INSURANCE CARRIERS,480 NORTH MAIN STREET 214,3426
-84.295863785493623,34.087516168046989,ALPHARETTA OFFICE SUITES LLC,NONRESIDENTIAL PROPERTY MANAGERS,480 NORTH MAIN STREET 216,2424
-84.295863785493623,34.087516168046989,PEACHSOFT TECHNOLOGIES LLC,CUSTOM COMPUTER PROGRAMMING SERVICES,480 NORTH MAIN STREET 216,2425
-84.295863785493623,34.087516168046989,ETISBEW TECHNOLOGY GROUP INC.,CUSTOM COMPUTER PROGRAMMING SERVICES,480 NORTH MAIN STREET 216,2426
-84.270089658554411,34.054891577574836,SIEMENS MEDICAL SOLUTIONS USA INC.,ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS MANUFACTURING,4800 NORTH POINT PARKWAY,2427
-84.270089658554411,34.054891577574836,SIEMENS CORPORATION,OFFICE ADMINISTRATIVE SERVICES,4800 NORTH POINT PARKWAY,2428
-84.313573731307542,34.076265942775649,RONALD LEE SMITH,RESIDENTIAL REMODELERS,4811 HUNTERS OAKS LANE,3427
-84.313573731307542,34.076265942775649,ALPHA MECHANICAL SOLUTIONS,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",4811 HUNTERS OAKS LANE,3428
-84.313145754419665,34.075668153790303,"LJK HOLDINGS, INC.","AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE",4830 HUNTERS OAKS LANE,2429
-84.280811734669328,34.098212631397324,HALLMARK INVESTMENTS WINDWARD LLC,OFFICES OF REAL ESTATE AGENTS AND BROKERS,4875 WINDWARD PARKWAY,3429
-84.280811734669328,34.098212631397324,THE GODDARD SCHOOL,CHILD DAY CARE SERVICES,4875 WINDWARD PARKWAY,3430
-84.295723706695355,34.088206925243931,ART ON MAIN LLC,GRAPHIC DESIGN SERVICES,488 NORTH MAIN STREET 104,3431
-84.295731093480654,34.088163025413188,THE COUTURE CONSIGNER,USED MERCHANDISE STORES,488 NORTH MAIN STREET 105,3432
-84.295742481801952,34.088109577859264,I-SHRED 2,ALL OTHER SUPPORT SERVICES,488 NORTH MAIN STREET 106,3433
-84.295746984924094,34.088054229735079,PROFESSIONAL CARE AT HOME INC.,HOME HEALTH CARE SERVICES,488 NORTH MAIN STREET 107,2430
-84.295746984924094,34.088054229735079,TOTAL YOU LLC,BEAUTY SALONS,488 NORTH MAIN STREET 107,2431
-84.295753785030954,34.088000786999238,WORLD CLASS BARBER SHOP,BARBER SHOPS,488 NORTH MAIN STREET 108,2432
-84.295758262072013,34.087928263271479,CLASSIC DESIGN CENTER,WINDOW TREATMENT STORES,488 NORTH MAIN STREET 109,3434
-84.29576953737363,34.087800388102373,CAFE EFENDI,FULL-SERVICE RESTAURANTS,488 NORTH MAIN STREET 111,3435
-84.280486019056724,34.09775439001956,"SCOTT A FLEMING, DDS, PC",OFFICES OF DENTISTS,4895 WINDWARD PARKWAY 100,2433
-84.280661256080009,34.097561665107698,"HANDS ON AMERICA, LLC",OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,4895 WINDWARD PARKWAY 103,2434
-84.280496971453374,34.097597942108699,"DR. DANA E. FENDER DMD, PC",OFFICES OF DENTISTS,4895 WINDWARD PARKWAY 200,3436
-84.280581852277152,34.097582070891129,WELLSTAR FAMILY MEDICINE (WINDWARD),OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),4895 WINDWARD PARKWAY 202,2435
-84.280583220661612,34.097586605605208,"AARON KARNILOW, PHD. PC",OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),4895 WINDWARD PARKWAY 203,2436
-84.210153159551766,34.08282620089679,FROM PAYNE TO GAIN ORGANIZING LLC,ALL OTHER PERSONAL SERVICES,490 NEWPORT HEIGHTS,3437
-84.243226197418451,34.06812259560575,QUIK PAINT,PAINTING AND WALL COVERING CONTRACTORS,490 TUMBLING CREEK DRIVE,3438
-84.247987964101171,34.08219874467558,"AMERICAN HONDA MOTOR CO., INC.",AUTOMOBILE AND OTHER MOTOR VEHICLE MERCHANT WHOLESALERS,4900 MARCONI DRIVE,2437
-84.284614283308017,34.062041654159351,"XPISKOR, LLC",MARKETING CONSULTING SERVICES,49017 GARDNER DRIVE,3439
-84.284505162788733,34.061665648743471,DE DAVIS CORPORATE STYLE LLC,CLOTHING ACCESSORIES STORES,49022 GARDNER DRIVE,3441
-84.284505162788733,34.061665648743471,HUMAN RESOURCE BENEFITS CONNECTION LLC,HUMAN RESOURCES CONSULTING SERVICES,49022 GARDNER DRIVE,3440
-84.272806185386358,34.057135881024429,ASCENT LLC (MISSOURI),"DATA PROCESSING, HOSTING, AND RELATED SERVICES",4905 NORTH POINT PARKWAY,2438
-84.280684641612396,34.096078461556353,CUTTERS CIGAR EMPORIUM,TOBACCO STORES,4915 WINDWARD PARKWAY 100,3442
-84.280684641612396,34.096078461556353,"SALON PURE, STUDONV LLC",BEAUTY SALONS,4915 WINDWARD PARKWAY 100,3443
-84.280607316055466,34.096150098337887,GREAT HARVEST BREAD CO.,COMMERCIAL BAKERIES,4915 WINDWARD PARKWAY 110,3444
-84.280475557690323,34.096257568478187,MAMBO'S CAFE,FULL-SERVICE RESTAURANTS,4915 WINDWARD PARKWAY 130,3445
-84.282156250579277,34.094395754126793,LOWE'S HOME CENTERS #1668,HOME CENTERS,4925 WINDWARD PARKWAY,2439
-84.21826815136555,34.069817115449666,BENT NAIL TRADING POST,ELECTRONIC SHOPPING,4929 THORNBURY WAY,2440
-84.247748095665955,34.066991419158285,ADRIANA RESTREPO,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",495 SUMMER BREEZE COURT,2441
-84.24938193669874,34.083335926251749,CATERPILLER SWITCHGEAR AMERICAS LLC,SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING,4955 MARCONI DRIVE,2442
-84.216848161205974,34.070466750809928,"MANIFELOBE, INC.",RESIDENTIAL PROPERTY MANAGERS,4960 THORNBURY WAY,2443
-84.329043263395647,34.038470809048874,JOHNSON QUALITY SOLUTIONS,JANITORIAL SERVICES,5 CREEKPARK COURT,3446
-84.294871141831621,34.075336685399428,J.K. LOCKWOOD CONSTRUCTION,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,5 SOUTH MAIN STREET,2444
-84.296995475149956,34.076276094652464,FERMENTED,"BEER, WINE, AND LIQUOR STORES",50 CANTON STREET,2445
-84.296995475149956,34.076276094652464,ALL INSPIRED BOUTIQUE,WOMEN'S CLOTHING STORES,50 CANTON STREET,2446
-84.296995475149956,34.076276094652464,elleB,"GIFT, NOVELTY, AND SOUVENIR STORES",50 CANTON STREET,2447
-84.296995475149956,34.076276094652464,OYA YOGA STUDIO,FITNESS AND RECREATIONAL SPORTS CENTERS,50 CANTON STREET,2448
-84.296995475149956,34.076276094652464,KALE ME CRAZY,FULL-SERVICE RESTAURANTS,50 CANTON STREET,2449
-84.296995475149956,34.076276094652464,YOUTHTOPIA MED SPA,OTHER PERSONAL CARE SERVICES,50 CANTON STREET,2450
-84.296995475149956,34.076276094652464,COALITION FOOD AND BEVERAGE,FULL-SERVICE RESTAURANTS,50 CANTON STREET,2451
-84.296995475149956,34.076276094652464,MAPLE STREET BISCUIT COMPANY,LIMITED-SERVICE RESTAURANTS,50 CANTON STREET,2452
-84.329050108302397,34.037446752353695,"PYE, PASTY",OTHER SPECIALIZED DESIGN SERVICES,50 PARKMONT DRIVE,3447
-84.294273238844852,34.074267685613776,HOLMES,FULL-SERVICE RESTAURANTS,50 SOUTH MAIN STREET,3448
-84.355426617910993,34.086266606671693,NIELSEN MANAGEMENT LLC,WHOLESALE TRADE AGENTS AND BROKERS,500 ABBEY COURT,2453
-84.294404962364908,34.089986522550525,WOODPOINT CABINETS,INTERIOR DESIGN SERVICES,500 NORTH MAIN STREET,3449
-84.295372133900884,34.049333520348526,MACY'S RETAIL HOLDINGS,DEPARTMENT STORES (EXCEPT DISCOUNT DEPARTMENT STORES),5000 NORTH POINT CIRCLE,2454
-84.283568306452565,34.088621315947911,OFFICE ANGELS,OFFICE ADMINISTRATIVE SERVICES,5000 NORTH SOMERSET LANE,2455
-84.279080394156253,34.093554704474165,"WINDWARD SK, LLC",GASOLINE STATIONS WITH CONVENIENCE STORES,5005 WINDWARD PARKWAY,3450
-84.279080394156253,34.093554704474165,TAQUITO EXPRESS,LIMITED-SERVICE RESTAURANTS,5005 WINDWARD PARKWAY,3451
-84.307764334065666,34.06658279654561,LIFT YOGA STUDIO,ALL OTHER MISCELLANEOUS SCHOOLS AND INSTRUCTION,501 SOUTH MAIN STREET 101,3452
-84.30769459596678,34.066578412710626,NATURAL SLEEP MATTRESS STORE,FURNITURE STORES,501 SOUTH MAIN STREET 102,2456
