X,Y,OBJECTID,BusinessName,OwnerCorpName,LocationAddress,Unit,City,State,Zip,Phone,Website,MailingAddress,MailingCity,MailingState,MailingZip,NAICS,NAICS2Digit,BusinessActDesc,OpenDateInCity,HomeBasedBusiness,LicenseFiscalYear,LicenseNumber,IssueDate,Expiration,AddressPtID,Directions,MapCategory,MapCategory_Waze
-84.26979788212887,33.987616140887745,3663,Yummy Top Chinese Restaurant,Real Lucky Inc,8465 Holcomb Bridge Rd Suite 150,,Johns Creek,GA,30022,470-709-5125,,8465 Holcomb Bridge Rd Suite 150,Johns Creek,GA,30022,722211,72,Limited-Service Restaurants,2017-06-27T00:00:00.000Z,N,2019,33126,2019-01-25T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP102290,"http://maps.google.com/?daddr=8465 Holcomb Bridge Rd Suite 150 Johns Creek, GA 30022",Restaurants (Cafes & Fast Casual),"BAKERY,BAR,CAFE,FAST_FOOD"
-84.17981817706108,34.046018140698664,3664,Whitt Consulting Group,Whitt Consulting Group LLC,10845 Yorkwood St  ,,Johns Creek,GA,30097,404-374-7275,http://www.whittconsultinggroup.com,2090 Dunwoody Club Dr Suit  106-73,Atlanta,GA,30350,541618,54,Other Management Consulting Services,2017-06-22T00:00:00.000Z,Y,2018,33121,2018-04-17T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP107500,"http://maps.google.com/?daddr=10845 Yorkwood St   Johns Creek, GA 30097",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.251909391293509,34.022391121803643,3665,Lady Di Cleans,TDM Investments,9795 Talisman Dr  ,,Johns Creek,GA,30022,404-630-0639,http://www.ladydicleans.com,9795 Talisman Dr  ,Johns Creek,GA,30022,561720,56,Janitorial Services,2017-05-21T00:00:00.000Z,Y,2018,33108,2018-01-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP110335,"http://maps.google.com/?daddr=9795 Talisman Dr   Johns Creek, GA 30022",Facilities Management & Janitorial,PROFESSIONAL_AND_PUBLIC
-84.169442691988209,34.066992456768276,3666,Vera's Salon,Vera's Salon LLC,11720 Medlock Bridge Rd Suite 155-3,,Johns Creek,GA,30097,516-965-9859,http://www.verahairsalon.com,6135  Westminster Green   ,Suwanee,GA,30024.,812112,81,Beauty Salons,2017-06-13T00:00:00.000Z,N,2018,33095,2018-01-19T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP133566,"http://maps.google.com/?daddr=11720 Medlock Bridge Rd Suite 155-3 Johns Creek, GA 30097",Beauty & Spas,PERSONAL_CARE
-84.219433699110638,34.042074133543686,3667,Legion Travel Group,Legion Travel Group LLC,10659 Allon Cv  ,,Johns Creek,GA,30022,919-605-9878,,10945 State Bridge Rd  401-309,Johns Creek,GA,30022,561510,56,Travel Agencies,2017-05-31T00:00:00.000Z,Y,2018,33077,2018-03-29T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP134444,"http://maps.google.com/?daddr=10659 Allon Cv   Johns Creek, GA 30022",Hotels & Travel,"CONVENTIONS_EVENT_CENTER,HOTEL,LODGING,TRAVEL_AGENCY"
-84.193130558646118,34.018334089507569,3668,Sweet Frog,SWEETFROG ENTERPRISES LLC,9700 Medlock Bridge Rd Suite 184,,Johns Creek,GA,30097,804-893-3151,,2413 Ownby Ln  ,Richmond,VA,23220,722213,72,Snack and Nonalcoholic Beverage Bars,2017-05-25T00:00:00.000Z,N,2018,33053,2018-04-06T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP128082,"http://maps.google.com/?daddr=9700 Medlock Bridge Rd Suite 184 Johns Creek, GA 30097",Restaurants (Cafes & Fast Casual),"BAKERY,BAR,CAFE,FAST_FOOD"
-84.216458376820398,34.020734222635994,3669,Nesbit Landscape,Nesbit Landscape LLC ,9820 Hunt Club Way  ,,Johns Creek,GA,30022,770-475-3207,,9820 Hunt Club Way  ,Johns Creek,GA,30022,561730,56,Landscaping Services,2017-05-24T00:00:00.000Z,Y,2019,33048,2019-02-08T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP116573,"http://maps.google.com/?daddr=9820 Hunt Club Way   Johns Creek, GA 30022",Home & Garden,HARDWARE_STORE
-84.210539776180681,34.065406622162683,3670,Bees & Quotes ,Bees & Quotes,11705 Jones Bridge Rd Suite B105,,Johns Creek,GA,30005,770-560-0165,,11705 Jones Bridge Rd Suite B105,Johns Creek,GA,30005,611610,61,Fine Arts Schools,2017-05-12T00:00:00.000Z,N,2018,33013,2018-04-06T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP135875,"http://maps.google.com/?daddr=11705 Jones Bridge Rd Suite B105 Johns Creek, GA 30005",Arts & Entertainment,"ART_GALLERY,ARTS_AND_CRAFTS,CULTURE_AND_ENTERTAINEMENT,MOVIE_THEATER,PERFORMING_ARTS_VENUE,THEATER"
-84.175197948977797,34.053725747346171,3671,Tin Drum,Nava Associates LLC,11160 Medlock Bridge Rd Suite 140,,Johns Creek,GA,30097,404-457-7345,,11160 Medlock Bridge Rd Suite 140,Johns Creek,GA,30097,722110,72,Full-Service Restaurants,2017-05-08T00:00:00.000Z,N,2018,33006,2018-04-06T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP137744,"http://maps.google.com/?daddr=11160 Medlock Bridge Rd Suite 140 Johns Creek, GA 30097",Restaurants (Full-Service Dining),"FOOD_AND_DRINK,RESTAURANT"
-84.170314312048532,34.06342812893584,3672,Wei Dao Asian Cuisine,China Taste Restaurant Group USA Inc,11625 Medlock Bridge Rd  ,,Johns Creek,GA,30097,678-957-8889,,11625 Medlock Bridge Rd  ,Johns Creek,GA,30097,722110,72,Full-Service Restaurants,2017-05-03T00:00:00.000Z,N,2019,33000,2019-02-22T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP127960,"http://maps.google.com/?daddr=11625 Medlock Bridge Rd   Johns Creek, GA 30097",Restaurants (Full-Service Dining),"FOOD_AND_DRINK,RESTAURANT"
-84.273182938822046,34.020450799445783,3673,Lumispa,Lumispa,3005 Old Alabama Rd Suite 400,,Johns Creek,GA,30022,404-509-0909,,3005 Old Alabama Rd Suite 400,Johns Creek,GA,30022,812113,81,Nail Salons,2017-04-19T00:00:00.000Z,N,2018,32991,2018-04-06T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP133178,"http://maps.google.com/?daddr=3005 Old Alabama Rd Suite 400 Johns Creek, GA 30022",Beauty & Spas,PERSONAL_CARE
-84.13262014546028,34.04230691240226,3674,Ernest Farms,Ernest Farms,10660 Rogers Cir  ,,Johns Creek,GA,30097,330-307-7776,,10660 Rogers Cir  ,Johns Creek,GA,30097,453998,45,All Other Miscellaneous Store Retailers,2017-04-17T00:00:00.000Z,N,2018,32982,2018-04-25T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP103066,"http://maps.google.com/?daddr=10660 Rogers Cir   Johns Creek, GA 30097",Food & Health Stores,"MARKET,SUPERMARKET_GROCERY"
-84.241465775353035,34.036278722518624,3675,Promise Learning LLC,Promise Learning LLC,10450 Willow View Cir  ,,Johns Creek,GA,30022,678-559-5512,,,Atlanta,GA,31150,611691,61,Exam Preparation and Tutoring,2017-04-07T00:00:00.000Z,Y,2018,32971,2018-03-29T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP112525,"http://maps.google.com/?daddr=10450 Willow View Cir   Johns Creek, GA 30022","Daycare, Home Care, & Tutoring",
-84.186293426470897,34.040119888534825,3676,Nancy's Chicago Pizza,3D's Empire LLC,5805 State Bridge Rd Suite 400,,Johns Creek,GA,30097,770-623-1500,,5805 State Bridge Rd Suite 400,Johns Creek,GA,30097,722110,72,Full-Service Restaurants,2017-04-04T00:00:00.000Z,N,2018,32963,2018-02-21T00:00:00.000Z,2018-12-31T00:00:00.000Z,,"http://maps.google.com/?daddr=5805 State Bridge Rd Suite 400 Johns Creek, GA 30097",Restaurants (Full-Service Dining),"FOOD_AND_DRINK,RESTAURANT"
-84.174857214408476,34.055977528774349,3677,Johns Creek Nail & Beauty,Vivid Sisters LLC,11270 Medlock Bridge Rd Suite 250,,Johns Creek,GA,30097,770-558-6557,,552 John Stewart Pl  ,Suwanee,GA,30024.,812113,81,Nail Salons,2017-03-28T00:00:00.000Z,N,2019,32961,2019-03-15T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP137293,"http://maps.google.com/?daddr=11270 Medlock Bridge Rd Suite 250 Johns Creek, GA 30097",Beauty & Spas,PERSONAL_CARE
-84.174864343238326,34.055932198783438,3678,T-Mobile,Spark Wireless LLC,11270 Medlock Bridge Rd Suite 240,,Johns Creek,GA,30097,770-418-9938,http://www.mysparkwireless.com,3635 Peachtree Industrial  Blvd Suite 600,Duluth,GA,30096,443112,44,"Radio, Television & Other Electronic Sto",2017-03-24T00:00:00.000Z,N,2018,32949,2018-04-06T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP137292,"http://maps.google.com/?daddr=11270 Medlock Bridge Rd Suite 240 Johns Creek, GA 30097",Clothing & Accessories,FASHION_AND_CLOTHING
-84.21471713999226,34.063407088620991,3679,J's Asian Cafe,High Point Fusion Inc,11550 Jones Bridge Rd Suite 1,,Johns Creek,GA,30022,678-691-8726,http://www.jsasiancafe.com,11550 Jones Bridge Rd Suite 1,Johns Creek,GA,30022,722211,72,Limited-Service Restaurants,2017-03-24T00:00:00.000Z,N,2019,32947,2019-02-19T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP133689,"http://maps.google.com/?daddr=11550 Jones Bridge Rd Suite 1 Johns Creek, GA 30022",Restaurants (Cafes & Fast Casual),"BAKERY,BAR,CAFE,FAST_FOOD"
-84.175246541197041,34.053489641075615,3680,Tropical Smoothie Cafe,Johns Creek TSC LLC,11160 Medlock Bridge Rd Suite 100,,Johns Creek,GA,30097,404-662-7878,http://www.tropicalsmoothie.com,11160 Medlock Bridge Rd Suite 100,Johns Creek,GA,30097,722211,72,Limited-Service Restaurants,2017-03-27T00:00:00.000Z,N,2018,32946,2018-01-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP137740,"http://maps.google.com/?daddr=11160 Medlock Bridge Rd Suite 100 Johns Creek, GA 30097",Restaurants (Full-Service Dining),"FOOD_AND_DRINK,RESTAURANT"
-84.20469848763733,34.071064801359924,3681,Joe's,Buford Joe's Inc,11950 Jones Bridge Rd Suite 112,,Johns Creek,GA,30005,770-318-3116,,11950 Jones Bridge Rd Suite 112,Alpharetta,GA,30005,722110,72,Full-Service Restaurants,2017-03-23T00:00:00.000Z,N,2019,32944,2019-03-12T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP128317,"http://maps.google.com/?daddr=11950 Jones Bridge Rd Suite 112 Johns Creek, GA 30005",Restaurants (Full-Service Dining),"FOOD_AND_DRINK,RESTAURANT"
-84.178950100943126,34.047293360824938,3682,Vincent Bakery Cafe,JC Bakery LLC,10900 Medlock Bridge Rd Suite 106,,Johns Creek,GA,30097,678-492-5546,http://www.vincentbakery.com,10900 Medlock Bridge Rd Suite 106,Johns Creek,GA,30097,722211,72,Limited-Service Restaurants,2017-03-17T00:00:00.000Z,N,2019,32930,2019-03-15T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP133464,"http://maps.google.com/?daddr=10900 Medlock Bridge Rd Suite 106 Johns Creek, GA 30097",Restaurants (Cafes & Fast Casual),"BAKERY,BAR,CAFE,FAST_FOOD"
-84.186209378757724,34.034448197269832,3683,Chattahoochee Shower Doors LLC,Chattahoochee shower Doors LLC,10360 Medlock Bridge Rd Suite C,,Johns Creek,GA,30097,704-971-1977,http://www.chattdoors.com,10360 Medlock Bridge Rd Suite C,Johns Creek,GA,30097,327215,32,Glass Product Mfg Made of Purchased Glas,2017-03-15T00:00:00.000Z,N,2019,32922,2019-03-25T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP135742,"http://maps.google.com/?daddr=10360 Medlock Bridge Rd Suite C Johns Creek, GA 30097","Construction, Supplies, & Trades",
-84.22901332944032,34.051712057620435,3684,Equi-Tek,Equi-Tek LLC,11180 State Bridge Rd Suite 401,,Johns Creek,GA,30022,678-388-9290,,2495 Manor Vw  ,Cumming,GA,30041,541614,54,"Process, Physical Distribution & Logisti",2017-03-09T00:00:00.000Z,N,2019,32913,2019-03-15T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP113415,"http://maps.google.com/?daddr=11180 State Bridge Rd Suite 401 Johns Creek, GA 30022",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.266105339844302,34.037181887462062,3685,Team Mom Baseball Photography,Team Mom Baseball Photography,3200 Summer View Dr  ,,Johns Creek,GA,30022,770-355-2681,http://www.teambaseballphotography.com,3200 Summer View Dr  ,Johns Creek,GA,30022,541921,54,"Photography Studios, Portrait",2017-03-10T00:00:00.000Z,Y,2018,32909,2018-04-06T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP104328,"http://maps.google.com/?daddr=3200 Summer View Dr   Johns Creek, GA 30022",Arts & Entertainment,"ART_GALLERY,ARTS_AND_CRAFTS,CULTURE_AND_ENTERTAINEMENT,MOVIE_THEATER,PERFORMING_ARTS_VENUE,THEATER"
-84.186293426470897,34.040119888534825,3686,Hollwood Feed,Hollywood Feed LLC,3000 Old Alabama Rd Suite 124,,Johns Creek,GA,30022,901-452-2506,http://www.hollywoodfeed.com,2648 Broad  Ave  ,Memphis,TN,38117,453910,45,Pet and Pet Supplies Stores,2017-03-07T00:00:00.000Z,N,2019,32906,2019-03-08T00:00:00.000Z,2019-12-31T00:00:00.000Z,,"http://maps.google.com/?daddr=3000 Old Alabama Rd Suite 124 Johns Creek, GA 30022",Pets,"PET_STORE,VETERINARIAN_SERVICES"
-84.199389526073972,34.039768004826747,3687,Astra,Astra Inc,130 Chessington Dr  ,,Johns Creek,GA,30022,404-921-7350,,130 Chessington Dr  ,Johns Creek,GA,30022,541613,54,Marketing Consulting Services,2017-02-13T00:00:00.000Z,Y,2019,32866,2019-02-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP120491,"http://maps.google.com/?daddr=130 Chessington Dr   Johns Creek, GA 30022",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.185525705442785,34.028761908583618,3688,Matt and Mattie ,Matt and Mattie LLC,1833 Ballybunion Dr  ,,Johns Creek,GA,30097,404-374-2446,,1833 Ballybunion Dr  ,Johns Creek,GA,30097,711510,71,"Independent Artists, Writers & Performer",2017-02-09T00:00:00.000Z,Y,2018,32864,2018-01-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP126270,"http://maps.google.com/?daddr=1833 Ballybunion Dr   Johns Creek, GA 30097",Arts & Entertainment,"ART_GALLERY,ARTS_AND_CRAFTS,CULTURE_AND_ENTERTAINEMENT,MOVIE_THEATER,PERFORMING_ARTS_VENUE,THEATER"
-84.207911610583068,34.036885403351093,3689,Georay,Georay Inc,10485 Saint Simonds Ct  ,,Johns Creek,GA,30022,404-452-1681,,10485 Saint Simonds Ct  ,Johns Creek,GA,30022,561330,56,Employee Leasing Services,2017-02-10T00:00:00.000Z,Y,2018,32861,2018-04-12T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP118694,"http://maps.google.com/?daddr=10485 Saint Simonds Ct   Johns Creek, GA 30022",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.228891340828696,34.055386870914781,3690,New Body Dimensions,New Body Dimensions LLC,11130 State Bridge Rd Suite F106,,Johns Creek,GA,30022,678-489-1878,http://www.nbdimensions.com,225 Providence Place Way  ,Alpharetta,GA,30009,812990,81,All Other Personal Services,2017-01-27T00:00:00.000Z,Y,2019,32837,2019-03-15T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP113507,"http://maps.google.com/?daddr=11130 State Bridge Rd Suite F106 Johns Creek, GA 30022",Health & Fitness,"GYM_FITNESS,SPORTING_GOODS"
-84.158107545203649,34.061276958721322,3691,Jordan's Cookies,Jordan's Cookies,6955 McGinnis Ferry Rd Suite 107,,Johns Creek,GA,30097,770-217-7389,http://www.jordanscookies.com,990 Peachtree Ind  Blvd Suite 1343,Suwanee,GA,30024.,445291,44,Baked Goods Stores,2017-01-25T00:00:00.000Z,N,2018,32832,2018-05-23T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP135688,"http://maps.google.com/?daddr=6955 McGinnis Ferry Rd Suite 107 Johns Creek, GA 30097",Restaurants (Cafes & Fast Casual),"BAKERY,BAR,CAFE,FAST_FOOD"
-84.227451001088966,34.040123274687076,3692,Blue Dot Environmental Consulting LLC,Blue Dot Environmental Consulting LLC,6015 State Bridge Rd Apt 4203,,Johns Creek,GA,30022,706-936-0260,,6015 State Bridge Rd Apt 4203,Johns Creek,GA,30022,541618,54,Other Management Consulting Services,2017-01-20T00:00:00.000Z,Y,2018,32819,2018-01-19T00:00:00.000Z,2018-12-31T00:00:00.000Z,,"http://maps.google.com/?daddr=6015 State Bridge Rd Apt 4203 Johns Creek, GA 30022",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.187239632269268,34.030086346704238,3693,Centrespring MD,Centrespring MD,10220 Medlock Bridge Rd Suite 200,,Johns Creek,GA,30097,404-814-9808,,10220 Medlock Bridge   ,Johns Creek,GA,30022,621111,62,Offices of Physicians (excp Mental Healt,2017-01-11T00:00:00.000Z,N,2018,32808,2018-03-07T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP137751,"http://maps.google.com/?daddr=10220 Medlock Bridge Rd Suite 200 Johns Creek, GA 30097",Medical,HOSPITAL_MEDICAL_CARE
-84.267704088171143,34.022663914976114,3694,Where's The Scoop?,Haynes Bridge Scoop LLc,9925 Haynes Bridge Rd Suite 510,,Johns Creek,GA,30022,678-485-4234,,3777 Peachtree  Rd Suite 1601,Atlanta,GA,30319,722213,72,Snack and Nonalcoholic Beverage Bars,2017-01-12T00:00:00.000Z,N,2018,32803,2018-06-18T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP133217,"http://maps.google.com/?daddr=9925 Haynes Bridge Rd Suite 510 Johns Creek, GA 30022",Restaurants (Cafes & Fast Casual),"BAKERY,BAR,CAFE,FAST_FOOD"
-84.204350291664753,34.070199071566222,3695,Strong Performance Chiropractic,Strong Performance Chiropractic,11875 Jones Bridge Rd Suite A,,Johns Creek,GA,30005,770-360-0044,http://www.strongperformancechiropractic.com,11875 Jones Bridge Rd Suite A,Johns Creek,GA,30005,621310,62,Offices of Chiropractors,2017-01-11T00:00:00.000Z,N,2019,32801,2019-03-25T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP135820,"http://maps.google.com/?daddr=11875 Jones Bridge Rd Suite A Johns Creek, GA 30005",Medical,HOSPITAL_MEDICAL_CARE
-84.169442691988209,34.066992456768276,3696,Lenox Johns Creek,Lenox Johns Creek,11720 Medlock Bridge Rd Suite 155-3,,Johns Creek,GA,30097,980-428-3904,http://www.lenoxsalons.com,,Cramerton,NC,28032,531312,53,Nonresidential Property Managers,2017-01-10T00:00:00.000Z,N,2018,32799,2018-03-21T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP133566,"http://maps.google.com/?daddr=11720 Medlock Bridge Rd Suite 155-3 Johns Creek, GA 30097",Real Estate,"PROFESSIONAL_AND_PUBLIC,LODGING,OTHER"
-84.204129467467851,34.071957523287864,3697,Elegant Touch Nails & Spa,Dolesalon LLC,11950 Jones Bridge Rd Suite 102,,Johns Creek,GA,30005,678-705-3298,,109  Glen Leaf Dr  ,Norcross,GA,30092,812113,81,Nail Salons,2017-01-04T00:00:00.000Z,N,2019,32791,2019-02-22T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP133569,"http://maps.google.com/?daddr=11950 Jones Bridge Rd Suite 102 Johns Creek, GA 30005",Beauty & Spas,PERSONAL_CARE
-84.192745300344228,34.085891215356249,3698,Gifts Gifts LLC,Gifts Gifts LLC,562 Oxford Cls  ,,Johns Creek,GA,30005,678-954-6536,,562 Oxford Cls  ,Johns Creek,GA,30005,453220,45,"Gift, Novelty and Souvenir Stores",2016-12-30T00:00:00.000Z,Y,2019,32787,2019-02-08T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP105453,"http://maps.google.com/?daddr=562 Oxford Cls   Johns Creek, GA 30005",Boutiques & Gift Shops,SHOPPING_AND_SERVICES
-84.147110394928561,34.051373380931302,3699,Spectrum Rehab Services,Spectrum Rehab Services,200 Saint Devon Xing  ,,Johns Creek,GA,30097,678-923-2633,,200 Saint Devon Xing  ,Johns Creek,GA,30097,621399,62,Offices of All Other Misc Health Practit,2016-12-30T00:00:00.000Z,Y,2018,32785,2018-01-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP103614,"http://maps.google.com/?daddr=200 Saint Devon Xing   Johns Creek, GA 30097",Medical,HOSPITAL_MEDICAL_CARE
-84.267704028807444,34.022613818436326,3700,Alpha Nail Spa,PL Phongthuy LLC,9925 Haynes Bridge Rd Suite 520,,Johns Creek,GA,30022,678-882-7388,,9925 Haynes Bridge Rd Suite 520,Johns Creek,GA,30022,812113,81,Nail Salons,2016-12-20T00:00:00.000Z,N,2018,32776,2018-01-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP133211,"http://maps.google.com/?daddr=9925 Haynes Bridge Rd Suite 520 Johns Creek, GA 30022",Beauty & Spas,PERSONAL_CARE
-84.192864657952256,34.033707197408688,3701,P3 Parners,P3 Partners LLC,540 Lake Medlock Dr  ,,Johns Creek,GA,30022,678-641-3394,http://www.p3partnersllc.com,540 Lake Medlock Dr  ,Johns Creek,GA,30022,541611,54,Administrative Management & General Mgmt,2016-12-07T00:00:00.000Z,Y,2019,32769,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP122806,"http://maps.google.com/?daddr=540 Lake Medlock Dr   Johns Creek, GA 30022",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.17388204073012,34.067819950463011,3702,Pain Care LLC,Pain Care LLC,6300 Hospital Pkwy Suite 265,,Johns Creek,GA,30097,770-771-6580,,1365 Rock Quarry Rd Suite 202,Stockbridge,GA,30281,621399,62,Offices of All Other Misc Health Practit,2016-12-06T00:00:00.000Z,N,2018,32768,2018-01-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP137746,"http://maps.google.com/?daddr=6300 Hospital Pkwy Suite 265 Johns Creek, GA 30097",Medical,HOSPITAL_MEDICAL_CARE
-84.176265521821719,34.042506536055157,3703,RAS Crane,"RAS Crane, LLC",10700 Abbotts Bridge Rd Suite 170,,Johns Creek,GA,30097,844-442-2033,,10700 Abbotts Bridge Rd Suite 170,Johns Creek,GA,30097,541110,54,Offices of Lawyers,2016-11-01T00:00:00.000Z,N,2019,32751,2019-02-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP108732,"http://maps.google.com/?daddr=10700 Abbotts Bridge Rd Suite 170 Johns Creek, GA 30097",Legal,"PROFESSIONAL_AND_PUBLIC,OTHER"
-84.250371168944937,34.025530544761359,3704,Ozlem's Hair Salon & Spa 2,"Ozlem's Hair Salon & Spa, LLC",9945 Jones Bridge Rd Suite 302,,Johns Creek,GA,30022,770-553-0061,http://www.ozlemhairandspa.com,9945 Jones Bridge Rd Suite 302,Johns Creek,GA,30022,812112,81,Beauty Salons,2016-11-14T00:00:00.000Z,N,2018,32750,2018-03-21T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP106923,"http://maps.google.com/?daddr=9945 Jones Bridge Rd Suite 302 Johns Creek, GA 30022",Beauty & Spas,PERSONAL_CARE
-84.193436305835661,34.025097182,3705,KEC Camera Support,KEC Camera Support,700 Tuckahoe Trl  ,,Johns Creek,GA,30022,770-354-8119,,700 Tuckahoe Trl  ,Johns Creek,GA,30022,512110,51,Motion Picture & Video Production,2016-11-07T00:00:00.000Z,Y,2019,32749,2019-02-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP123146,"http://maps.google.com/?daddr=700 Tuckahoe Trl   Johns Creek, GA 30022",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.225327925483882,34.047414060878104,3706,Dixon Agency LLC,Dixon Agency LLC,4640 Valais Ct Suite 103,,Johns Creek,GA,30022,404-432-8737,http://www.rossdixonagency.com,4640 Valais Ct Suite 103,Johns Creek,GA,30022,524210,52,Insurance Agencies and Brokerages,2016-10-27T00:00:00.000Z,N,2018,32738,2018-02-12T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP135939,"http://maps.google.com/?daddr=4640 Valais Ct Suite 103 Johns Creek, GA 30022",Financial,"ATM,BANK_FINANCIAL"
-84.179360029309919,34.046853675621762,3707,April Massage,Chunping Sun,10900 Medlock Bridge Rd Suite 101A,,Johns Creek,GA,30097,770-905-0345,,10900 Medlock Bridge Rd Suite 101A,Johns Creek,GA,30097,812199,81,Other Personal Care Services,2016-10-27T00:00:00.000Z,N,2018,32737,2018-01-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP133707,"http://maps.google.com/?daddr=10900 Medlock Bridge Rd Suite 101A Johns Creek, GA 30097",Beauty & Spas,PERSONAL_CARE
-84.189144214242319,34.026945376904699,3708,Crownline Homes LLC,Crownline Homes LLC,10050 Medlock Bridge Rd Suite 100,,Johns Creek,GA,30097,770-858-5113,http://www.crownlinehomesga.com,10050 Medlock Bridge Rd Suite 100,Johns Creek,GA,30097,236115,23,general contractor new residential,2016-10-27T00:00:00.000Z,N,2019,32734,2019-02-19T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP135755,"http://maps.google.com/?daddr=10050 Medlock Bridge Rd Suite 100 Johns Creek, GA 30097","Construction, Supplies, & Trades",
-84.167676900435197,34.06246167478691,3709,Posco America Corporation,Posco America Corporation,6465 Johns Xing Suite 200,,Johns Creek,GA,30097,770-689-1447,http://www.posco-america.com,6465 East Johns Dr Suite 200,Johns Creek,GA,30097,423990,42,Other Misc Durable Goods Merchant Whsle,2016-11-01T00:00:00.000Z,N,2018,32733,2018-03-21T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP127770,"http://maps.google.com/?daddr=6465 Johns Xing Suite 200 Johns Creek, GA 30097",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.222413821520888,34.05339865219343,3710,Rei Painting & Home Services,"Sardeiro, Reinalto F.",11185 Rotherick Dr  ,,Johns Creek,GA,30022,404-452-6621,http://www.reipainting100en1.com,11185 Rotherick Dr  ,Johns Creek,GA,30022,238990,23,All Other Specialty Trade Contractors ,2016-10-24T00:00:00.000Z,Y,2019,32730,2019-02-08T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP115072,"http://maps.google.com/?daddr=11185 Rotherick Dr   Johns Creek, GA 30022","Construction, Supplies, & Trades",
-84.183888941817045,34.042098885716101,3711,Atlanta Hand Specialist,"DKumar, LLC",10730 Medlock Bridge Rd Suite 200,,Johns Creek,GA,30097,770-333-7888,http://www.atlantahandspecialist.com,3968 Felton Hill Rd Suite 100,Smyrna,GA,30082,621111,62,Offices of Physicians (excp Mental Healt,2016-10-10T00:00:00.000Z,N,2019,32727,2019-02-15T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP137722,"http://maps.google.com/?daddr=10730 Medlock Bridge Rd Suite 200 Johns Creek, GA 30097",Medical,HOSPITAL_MEDICAL_CARE
-84.183888941817045,34.042098885716101,3712,Atlanta Hand Therapy,"Atlanta Hand Therapy, LLC",10730 Medlock Bridge Rd Suite 200,,Johns Creek,GA,30097,770-333-7888,,3968 Felton Hill Rd Suite 100,Smyrna,GA,30082,621340,62,"Offices of Physical, Occ & Speech Therap",2016-10-10T00:00:00.000Z,N,2019,32726,2019-02-15T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP137722,"http://maps.google.com/?daddr=10730 Medlock Bridge Rd Suite 200 Johns Creek, GA 30097",Medical,HOSPITAL_MEDICAL_CARE
